/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179197.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179198.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179199.sra.uniq.bam
0	0	0
2696	3176	273
3650	7855	1331
0	0	1
0	0	0
1655	8206	276
31774	35618	1776
1280	3318	392
79	389	22
6780	15923	1599
10140	2142	1
4105	203	51
189	175	197
0	0	0
591	1481	128
10380	26562	778
24	164	8
5096	94	55
35010	59	150
0	1	0
6410	2853	463
0	24	0
1650	10	26
22848	10421	1481
3687	8889	474
9520	13246	748
539	3910	280
2	463	2
0	0	0
84	117	8
2398	5428	312
4134	5796	1468
497	354	48
5	6	0
3661	1729	81
1206	2226	225
64	3235	16
4	1141	4
0	0	0
0	64	4
2893	10088	444
2920	5419	932
0	0	0
0	0	0
4	33	0
2940	3773	293
109	88	26
42	12	4
943	224	56
0	0	0
2	6	0
0	0	0
2	12	0
0	0	0
2	3	0
0	0	0
53	127	4
0	3	0
780	2524	156
0	5	1
13576	8832	701
5963	8329	2887
13577	13299	1249
288	112850	45
11560	15746	2459
749	2593	102
6303	38394	1993
280	550	12
5	6	0
2132	11063	19
4	298	84
851	6561	575
9513	26781	7456
893	20323	718
297	573	49
1452	1910	116
3286	4358	261
0	4	8
2473	16767	1957
150	3795	3
2551	4800	442
1062	1726	1080
13801	33100	1863
4847	384	12
5506	29138	1805
23566	16460	867
3823	1321	72
8594	2377	101
215	293	29
3	2	1
2726	1980	175
3520	2833	59
182060	19108	28
7	11	0
129	835	4
117	10	67
346	126	130
23174	20913	2109
6120	18991	1126
1915	1124	76
143	718	28
8719	2398	113
0	38	0
12	1501	70
0	0	0
1027	5269	447
2542	14272	970
2225	5404	3487
1	46	12
171761	29642	12721
73	68	3
26299	7961	247
82	100	5
726	9950	1633
4	56	1
19242	24291	2830
248	1682	53
3914	2776	2000
28936	28335	6020
0	0	0
1278	1560	195
0	0	0
0	74	0
4481	43251	1436
1094	3142	312
3946	8957	1245
6	30	1
1	0	1
920	4141	813
8	8	1
4943	18866	2048
206723	115936	3329
14096	23231	1625
12214	18230	2010
2	350	40
0	8	0
18064	2431	854
2173	2084	156
327	2293	160
33	21	6
5555	795	285
7395	2330	930
50	20	0
136	174	12
8	4	0
0	0	1
6217	10527	713
11241	31891	28
0	16	2
1073	16587	24
10180	20992	1079
9	55	4
3021	9358	861
9	54	0
58	744	211
152	1619	666
14	5701	92
9102	23618	2160
12	206	73
10777	24150	1970
29	2184	68
101	184	36
9623	37257	1423
24	81	2
4	158	35
5764	141340	2190
2	184	4
44	452	14
4340	8904	279
1315	1213	87
50	348	30
2396	12530	667
221666	5773	64
114	57	40
359	162	41
91	47	15
1	0	0
2186	5485	494
564	1148	136
2436	2886	342
6575	12576	1640
5224	7446	362
1709	4743	624
16705	11588	844
4182	1911	37
29	68	0
2153	3006	99
124	328	784
0	0	1
3090	8873	2996
0	2	19
0	0	0
0	0	0
0	66	80
2	1460	34
5025	6059	1994
683	1203	273
0	67	2
31	35	29
306	4685	259
6271	9957	4355
0	0	0
0	90	0
20032	2143	841
0	0	0
1531	864	38
1031	455	19
0	0	0
26	151	0
8	20	0
43	60	2
147	642	20
84	267	15
31	211	7
21	101	6
1	32	0
49	132	6
74	225	6
0	32	0
0	131	2
6	10	2
132	412	15
44	185	2
73	134	0
0	488	0
38	2098	326
5837	8813	1116
0	0	0
1161	1383	1453
0	0	0
0	89	0
483	1146	90
26	421	22
92	2537	168
10971	4727	500
67071	3237	247
26	10	0
36	2879	0
2	0	0
4	2	0
22	151	71
1067	2948	196
11060	5428	617
698	1783	98
486	1003	61
165	422	13
0	34	0
5261	7421	608
5	25	0
65	50	8
8	3	1
166	35	0
79	10	0
66	330	6
2	162	10
20	21	9
4980	7217	912
0	5	0
136	508	86
0	29	99
507	16449	637
4324	3889	256
0	0	0
1536	3069	454
114	148	140
40	205	95
40	62	98
0	0	0
8	59	14
4	109	16
28394	51514	6972
62349	142383	7877
4133	6265	2190
0	2	0
9663	8536	579
1411	3745	654
1314	3497	33
178	541	36
0	0	0
1318	110	90
0	0	0
2753	511	587
562	1370	188
28	2	36
50	64	114
2070	2781	167
620	567	58
124	341	38
1404	1497	1112
1012	3382	96
5546	522	343
2	10	114
0	0	0
10100	44376	2184
1	4	0
1824	2204	1008
37628	15251	1690
1291	1110	467
10403	3810	128
0	0	0
320	4427	133
96	1764	101
0	37	0
28	1012	5
25	2250	10
236	1989	13
1255	1130	119
323	2001	12
627	2026	413
8132	11866	5379
16772	15291	1159
21478	18056	1877
4416	10450	1497
10850	9429	1433
14982	11381	2176
65	96	28
0	42	26
5272	28448	707
2	365	0
0	147	0
0	102	0
110	241	6
1987	63	42
0	2665	0
647	3422	649
53	898	67
49	1022	278
804	566	52
324	170	9
16918	31534	2022
3010	8965	984
947	2572	88
5725	7447	502
5088	7459	305
5890	6098	232
778	1352	18
16721	16897	1991
25	0	29
24	6	2
8	2	19
17	2	40
16	13	82
10	28	2
6	1	6
12	26	26
688	695	108
3623	1381	1345
24	5	18
23237	6165	1109
8793	7942	756
3956	2142	354
2	8	0
0	59	0
48	8145	38
0	6	0
2	10	0
380	69	47
140	8	132
0	0	0
0	0	21
0	0	9
1	0	1
6	0	92
0	0	0
0	0	1
0	0	8
102	2	45
48224	12942	256
726	42	55
5802	10980	958
4046	6968	452
96	507	37
0	131	0
0	10	0
45	586	25
7030	14728	1074
104	218	9
285	381	27
4609	8770	1035
2	4	1
414	479	20
4	19	2
3	24	6
12	76	3
77203	59081	2752
44109	14279	367
23019	28698	2282
4	70	79
7418	13201	1306
48	768	50
371	5781	539
0	0	0
23713	15709	2284
2720	1859	104
1432	1594	158
31607	72059	3342
5	277	3
1	84	0
10	617	1
19326	30424	2781
8642	20999	1114
50586	10646	1317
3905	7175	650
3528	4963	298
3928	6673	924
472	702	96
17	36	1
28	59	5
106	773	34
1064	1337	355
424	132	667
3964	6678	938
11235	3244	733
42335	9343	448
6164	7546	934
635	1266	34
90	102	10
2709	200	84
28114	3947	461
11	421	6
1	0	0
3790	796	1392
3789	796	1392
1273	939	69
2222	1498	109
0	0	0
0	0	0
33	27	20
721	406	28
7134	8280	969
3	3	0
13164	5427	990
13	211	8
2752	1577	746
60	406	16
15303	2457	1344
2555	1109	150
5221	9665	606
5159	5536	690
0	0	0
9758	4713	0
2832	2752	661
0	0	0
3716	688	4
3300	902	534
189	475	88
11022	5206	564
0	0	0
0	0	0
0	0	0
370	468	56
2	0	0
373	156	62
0	0	0
0	0	0
0	0	0
0	0	0
0	6	0
0	40	0
2149	2443	118
1223	3072	221
0	0	0
0	0	0
0	3439	2
257	275	11
0	21	0
86	859	197
0	0	0
12858	21554	4007
0	0	0
0	0	411
0	2	0
4	6	0
0	0	0
0	3	0
0	2	0
0	1	0
0	0	0
128	6	2
0	0	0
2	0	0
0	0	83
0	0	0
0	0	0
10	34	0
0	0	0
0	0	0
24	13	1
0	0	0
0	0	0
0	0	0
0	0	0
658	366	243
0	0	0
0	2	1741
15	4	16
13	360	2
0	0	0
194	73	20
5323	834	73
59	3	1
15460	1887	274
0	0	1
37	314	6
0	0	0
0	0	0
0	0	0
792	238	302
0	0	0
249	332	3
286	1750	702
2058	2262	544
867	3096	577
0	0	0
0	0	0
2	1	0
990	500	37
798	191	113
79	68	17
193	232	40
0	0	0
145	243	27
0	0	0
28	12	0
0	0	0
168	376	64
4	38	1
2	1	1
7	11	0
0	0	0
128	105	117
3615	11545	613
143	3752	12
0	0	0
0	0	0
30	410	73
0	0	0
6	3014	0
0	0	0
4	4023	2
0	0	0
0	0	0
34	366	4
15	83	41
18049	10864	707
7604	10	0
202	20	0
0	0	0
0	2	0
0	0	1
0	0	0
7	5	0
0	0	0
0	0	0
0	12	11
0	1	0
2	0	3
0	0	0
104	1592	16
8	12	0
0	30	27
3	5	4
243	27	155
0	0	0
164	12	0
0	0	0
0	0	0
0	0	0
0	2	0
0	40	0
435	1712	58
16520	7837	632
0	36	0
3453	1647	119
0	0	0
0	2	0
0	0	0
177	186	17
0	0	0
190	572	34
1453	925	113
701	1801	98
1454	2639	134
8	38	0
104	94	28
24	166	1
80	80	20
716	514	38
22	8	0
593	883	84
0	0	1
2	2	3
2879	6131	463
9	91	0
111	933	12
1	0	0
0	22	0
0	0	0
3	51	0
696	473	27
0	2	0
435	287	18
0	0	0
18	117	0
0	33	0
0	20	0
4	4	18
0	0	0
44	42	57
17	62	57
0	2	1
0	1	2
0	17	0
2	0	0
0	0	0
0	0	0
0	0	0
620	680	2
8	20	6
22	20	0
462	14	84
2	4	0
0	0	0
0	0	0
2740	80	12
0	0	0
84	483	0
484	30	8
94	16	3
0	0	0
70	21	38
109	56	12
405	280	79
150	77	17
31	1	3
14	1	4
1312	2941	270
53	55	0
491	1878	49
471	946	126
8525	3888	1740
44	52	12
0	0	0
0	2	0
40	111	2
141	284	28
793	1465	93
0	0	0
5348	110	4
31120	348	2
19	114	7
159	320	21
124	226	12
16	7	31
0	6	0
0	29	0
938	578	218
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
373	42	0
347	205	2
7	6	0
176	28	166
0	0	0
0	24	0
9654	8124	1994
6	321	0
156	1438	366
0	0	0
0	0	0
103	24	13
0	0	0
130	651	3
0	3	0
154	556	6
1090	894	60
8813	12552	1750
132	380	18
158	38	148
2	16	0
0	0	0
0	0	0
13	4	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	0
0	0	0
10	30	0
0	0	0
0	0	0
695	843	61
33	43	12
147	793	10
1	0	0
18	9	6
30	10	27
0	0	0
2	9	0
0	699	50
0	0	4
0	0	0
16	616	371
22	36	2
0	40	42
121	5570516	5
4324	2677489	768
0	10	0
34	183262	0
2	11	0
368	77	0
2	81173	0
2913	3659	314
1	144	0
0	163	0
0	315	0
0	197	0
1461	669	14
686	493	18
1	239	0
0	435	0
68	702	35
0	796	0
0	0	0
0	14791	0
0	10465	0
0	4161	0
0	5563	0
0	0	0
0	0	8
0	0	0
1	0	0
11583	10930	1731
1	6	13
0	0	0
18	190	2
20506	18284	1807
8	51	0
6	52	0
9	5	0
2736	4150	599
0	0	0
164	154	119
0	0	0
0	18	332
11	381	0
248	1099	73
1517	1735	142
2361	10181	707
1375	1068	120
917	385	80
0	40	0
5	16	0
13	18	2
0	0	1
0	0	0
0	0	0
0	0	0
0	4	0
0	0	0
2	17	0
2	6	0
0	4	2
0	0	0
0	0	0
44	45	4
28	2141	18
1010	461	10
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
4	19	0
158	404	122
6	48	32
3474	4504	322
14889	21851	3752
0	0	0
10	669	24
0	0	0
14	48	6
1	6	2
1	2	0
32	184	40
20	15	4
0	0	0
3969	4781	650
3584	2201	119
0	16	0
724	15723	942
0	2	4
0	0	0
0	0	0
6505	6921	531
4	0	1
0	0	0
25	34	0
45	136	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
252	598	112
2	0	0
1016	812	74
0	0	0
0	1	0
0	0	0
5330	5661	707
10	76	0
113	4	0
0	2	0
830	46	0
852	322	2
38	94	28
2121	148	1
0	0	0
0	0	0
2	0	0
2	14	0
0	0	0
2	3	17
0	0	0
0	0	0
0	0	0
85	131	28
0	1	0
0	0	0
0	0	0
0	0	0
20	56	76
60456	338971	25108
2738	3484	554
627	1044	56
0	0	0
346	378	42
0	0	0
0	0	14
0	0	1
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
52	110	0
0	0	0
0	3335	674
0	0	6
0	2	0
4050	9814	1733
21	62	0
2181	1704	125
39291	59131	4899
1625	3793	556
0	6	0
2	4	0
0	6	0
0	0	0
22	44	18
0	0	0
4	6	18
0	0	0
0	9	0
0	0	0
0	0	1
0	0	0
344	447	36
40	338	4
0	0	2
0	0	0
0	0	0
16	26	6
2	0	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	0
0	0	0
0	0	0
0	0	0
0	16	0
0	0	0
0	0	0
0	182	0
0	1	0
3592	1118	38
0	2	0
178	1449	46
2	0	0
2	18	0
0	2	0
253	1640	80
213	112	70
0	0	0
0	0	0
0	10733	0
0	129	0
0	0	0
3627	13759	924
6	151	0
0	0	0
0	4	2
0	0	0
15461	3912	18
56	28	0
60950	13181	0
47010	14121	362
46444	29976	3514
0	100	0
0	10	0
16	12	0
0	0	0
0	0	0
0	0	0
1296	1288	379
1	0	1
0	3	0
0	3	2
0	21	0
150	42	0
2957	5945	637
2	44	0
18261	39893	5099
0	0	0
0	0	0
0	1	0
0	0	0
0	0	2
0	0	0
2	5	0
0	0	0
0	22	0
4	306	0
0	0	0
0	0	0
1670	427	77
0	0	0
0	0	0
0	0	0
0	0	0
1683	4499	559
0	0	0
206	626	66
12228	22617	3161
0	260	0
6	2	0
4748	6933	710
1619	11212	638
3123	5124	559
0	0	0
70636	22032	122
0	0	0
540	1668	150
37601	44545	8210
9	13	1
2988	4145	185
0	0	0
667	2561	108
16	793	136
1	2	3
28	114	9973
0	0	0
0	0	0
0	0	0
2	0	4
114	31	4
0	0	0
0	0	0
0	0	0
0	0	3
60	4	1
0	0	0
14621	22078	1446
394	1320	46
0	0	0
34	506	2
0	0	0
42	6376	2
20	54	0
4	16	0
2	0	0
44	31	0
16	16736	0
2	2	0
0	2	0
0	0	0
0	0	0
18952	2775	87
0	0	0
0	0	0
0	13	2
0	0	0
0	2015	2
0	0	0
476	947	54
172	1982	136
0	0	0
2	110	0
184	10	2
469	67	5
0	0	0
0	0	0
0	0	0
5942	2342	1654
0	0	0
1256	965	404
10043	17537	1546
29	77	1707
311	960	15555
25651	20255	2234
1443	1615	686
0	4	0
135	999	0
10	564	49
57	29	1
0	0	0
1102	1088	54
1820	1248	626
0	2	0
8	0	0
0	0	0
0	4	0
500	192	6
0	175	0
0	0	0
0	0	0
372	1730	143
40	1209	57
0	0	0
0	0	0
0	0	0
0	2	0
2157	3130	215
33845	1697	2
6429	490	1677
0	0	0
0	0	0
0	0	0
0	0	0
375	219	38
1030	514	0
48	66	4
0	0	0
9231	15747	1367
0	0	0
4155	6005	699
12	47	0
0	1	0
3583	8629	678
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
978	10294	252
24	24	61
0	0	0
0	0	0
0	0	0
0	0	0
1170	4894	104
5	1	0
22384	62194	4166
40054	21092	1510
58	316	306
0	0	0
19	14	3
6	0	0
0	0	0
38	643	1790
12	8700	2
0	0	0
20	1325	0
0	5	0
4885	7259	345
0	0	15
11292	12535	804
14	0	10
0	1	0
260	666	94
0	0	0
0	0	0
2	182	0
4	2406	0
0	130	0
54	394	399
2	56	7
0	4	9
854	2812	245
0	99	0
0	34	0
0	0	0
0	0	0
0	0	0
0	6	0
652	32	2
0	0	4
3946	9056	465
2	0	0
0	0	0
0	0	0
0	0	0
224444	12200	5088
3994	4251	870
144	1214	96
0	0	0
0	6	0
4	316	0
0	0	0
0	42	0
1	12	0
0	0	0
0	4	0
0	22	0
0	0	0
0	116	0
0	0	0
0	17	0
68	14	0
0	0	0
39	48	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
1448	3907	134
0	0	0
0	0	0
10	4	0
0	0	0
0	0	0
1	12	0
0	0	0
0	179	0
0	132	0
2	120	40
24	1156	120
797	3900	162
134	330	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
139	2306	6
195	3113	25
4	15	3
88	24	16
4	5	11
7403	7263	1505
12133	20152	2185
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	2	0
0	0	0
2	43	0
14	686	2
0	0	0
4	3	0
0	0	0
0	0	0
3424	3722	248
4	2	1
2	7	16
76	61	113
0	6	0
10	0	0
1777	2059	1257
6120	9592	987
3	41	61
0	0	0
0	0	0
12	42	2
0	0	0
1118	55	7
0	0	0
2078	77	6
57	3	1
0	0	0
778	1593	18
0	0	0
5980	2833	414
0	0	0
812	3672	511
0	0	0
0	0	0
0	7	0
24	1520	0
0	4	0
0	0	0
2678	10626	915
1	32	620
17061	49851	5357
2	0	0
22	475	2
0	0	0
0	0	0
1366	420	151
0	0	0
0	0	0
0	0	0
4	6	2
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
2	2	3
0	0	0
1894	6405	319
6	11	3
3754	5011	611
3191	10260	1218
2844	466	22
0	2	3
14	39	91
0	9	22
8	10	6
0	0	0
4	1146	0
26	204	2
0	0	0
8	5	0
11	3	2
625	448	22
741	108	1
10	7	6
603	1016	59
0	3	0
40	66	0
18	27	2
0	1	0
0	0	0
33	8	1
369	674	19
421	498	18
633	381	4
1108	545	9
196	21	0
28	17	0
43	20	0
8	2	0
2	2	0
12	12	4
113	377	11
13914	1773	44
45	95	4
8	12	0
43	24	2
2	1	0
17	13	0
78	15	2
2266	4698	66
2	5	0
0	7	1
15	13	0
154	143	11
3	0	0
15	30	2
6	6	7
2	3	6
1	0	1
61	274	33
761	1599	101
31	25	6
21	21	6
3902	2796	334
6	2	0
12	2	0
7	2	4
14	6	63
191	420	49
25	43	3
6	8	36
32	5	5
0	7	138
14	6	0
158	366	64
4484	20003	234
4811	18597	241
0	0	0
2	1	0
0	0	0
25	264	2
4	13	0
6706	6185	1169
0	0	0
24	524	456
0	0	0
0	0	0
0	0	0
0	0	0
110	96	2
350	665	618
0	0	0
0	0	0
0	0	0
0	0	0
7	8	26
3	0	1
25040	15170	2655
1100	486	40
0	0	0
0	0	0
4483	7859	644
11555	46918	2305
556	655	107
24838	7903	748
6089	35508	1263
0	0	0
0	0	0
6062	7688	1077
7168	191	1712
2	9	2
1994	938	342
4	31	4
0	0	0
80	171	0
0	2	0
24	20	3
0	0	0
0	0	0
0	0	0
37	29	0
0	0	0
0	0	0
508	286	111
1848	6512	185
37	22	4
2	1	0
0	0	0
4360	10960	2023
666	2685	37
12855	15930	1768
0	0	0
255	6143	22
33796	11774	4107
72	549	78
2026	956	198
35	249	2263
1176	1422	34
427	456	616
0	0	0
4711	159855	562
51	368	63
21	48	40
0	2	0
0	0	0
0	0	0
0	6	0
10	74	0
0	323	12
0	54	0
0	910	0
0	9	0
20	68	0
4	4	2
0	3	0
0	0	0
0	0	0
0	28	0
0	0	0
862	1041	107
938	1456	117
0	0	0
62	116	269
6	211	3
0	0	0
0	0	0
0	2	0
0	4	0
29159	35531	3495
2863	13271	443
0	0	0
9032	4062	443
0	9	4
0	2	0
0	0	0
2	2	0
0	30	22
12	309	35
0	2	0
229	689	320
12319	30029	2641
6363	22716	1280
0	0	0
0	0	0
1	2	0
9627	15662	511
6033	13456	1492
32	70	1
0	0	0
0	0	0
22	12	2
0	0	0
0	8	234
1	0	0
0	40	888
14	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1536	782	70
0	234	0
0	1	0
0	24135	0
2	0	0
6325	5746	1113
0	0	0
0	0	0
4	2	0
2	55	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	31	9
10000	28785	1010
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	11	0
6306	4944	750
19	28	2
1	0	4
827	3760	118
13259	1628	903
109	125	23
102	72	43
227	478	59
9473	134	25
2107	15869	1220
80	281	56
6980	8828	1132
6479	17871	7636
12	800	18
156	228	2370
0	0	0
18	1252	880
0	14	0
12020	23565	3464
1150	1433	260
0	13	2
0	4685	24
0	24	2
2	4	1
678	2180	1773
2	12	2
8115	10038	440
10215	12691	921
10	7	0
164	25	0
7	5	6
14008	16278	1435
0	121	0
4	213	90
487	567	109
4465	270	13
162	1881	36
1449	980	106
0	0	0
466	192	844
3055	726	36
188	111	5
14732	3160	38
2	0	0
23	11142	2
2056	3682	383
0	22	0
0	1	0
0	21	0
30	190	0
0	0	0
1042	1597	931
10430	19356	2352
0	1	0
2	2	0
0	0	0
16207	33760	4551
5520	39722	2982
14	0	8
16	43	6
3496	732	235
6	18	4
0	14	2
1	0	0
0	11	1
0	3	0
0	114	4
0	5	0
0	15	1
5837	6071	459
316	174	104
24	38	2
0	2	0
12	99	0
5994	10128	1133
5628	7386	1026
4884	6870	969
319	358	1043
9	509	28
0	0	0
0	0	0
0	6	0
0	6	0
33	61	4
0	16	0
18	903	76
46	33	6
0	22	14
0	0	0
108	164	29
2854	1807	65
57	30	3
0	0	0
0	0	0
0	0	0
0	10	0
8	117	0
0	0	0
0	20	0
74	748	110
0	0	0
4612	3824	336
4003	7179	1449
0	0	0
195	894	78
6908	9057	649
0	0	0
8	710	4
2033	2948	491
2622	4205	2588
1826	2821	589
1901	1315	86
3181	3592	463
620	601	0
8050	12033	1061
390	3369	117
18	26	770
0	0	0
2828	3190	485
0	0	0
0	0	0
0	0	0
0	0	0
754	546	39
0	3	0
2	12	0
0	0	0
0	0	0
0	2	0
11533	11745	1076
0	0	0
2	4	0
3711	7323	774
1310	1749	121
1	0	0
553	613	203
125	681	0
0	0	0
406	2696	97
50	167	23
264	853	51
30102	49119	3767
790	1142	128
11964	16590	3590
269	115	23
3	7	2
9802	13739	1876
15260	25303	2257
6	2	0
566	96	20
2	172	198
25	72	6
68	248	9
0	0	0
91	7798	16
22361	138596	2166
22	180	17
0	3	0
4	28	0
0	36	0
0	0	0
42	8	2
2	0	0
0	0	0
1292	1072	90
0	0	0
200	680	27
12	1976	0
510	328	33
1791	5158	200
188	387	123
229	675	59
28166	15265	1046
4127	2146	121
4721	12354	410
1446	2810	490
71	13994	20
8	190	960
0	0	0
22	2308	2397
9	35	8
13	14	12
0	8	0
1	0	0
14084	5034	2385
763	943	254
548	4862	520
6	252	14
0	0	0
0	0	0
0	0	0
0	0	0
8	0	2
1698	4173	178
409	402	12
4333	17802	672
28	9	0
25344	22760	168
3062	269	0
8	10	0
0	0	0
0	3	0
2571	3503	274
88	702	4
77	259	0
0	0	4
0	0	0
0	2	0
4	10	4
0	0	0
0	0	0
0	0	0
0	0	0
0	32	0
0	0	0
0	0	0
53245	3385	299
19660	38032	4128
0	0	0
3342	3621	68
5236	4812	336
4	229	5
660	1066	122
4	522	72
0	0	0
7	322	44
15647	28157	3206
0	56	0
4	99	0
3	52	0
0	48	0
0	6	2
3	1	1
58	158	6
0	0	0
0	2	0
12	106	30
0	0	0
0	0	0
24	210	97
432	153	107
12	46	0
0	0	0
2	59	0
24	24	18
0	2	1
0	8	0
2	12	0
0	0	0
0	25	0
0	0	0
1	3	0
1	5	1
0	5	1
9	91	0
2	6	0
12	53	0
3	17	0
4	12	0
0	0	0
354	250	20
37	29	2
19	37	2
8	8	0
0	0	0
10	10	0
18	0	4
0	3	0
2	18	0
0	12	1
0	0	0
0	78	0
0	0	0
0	52	0
4442	924	2
201	164	24
234	178	15
3837	3709	469
1943	3366	206
2218	5557	643
1	0	1
0	0	0
0	0	0
6	36	0
6138	1558	594
2	4	0
145	3	74
834	3765	189
0	6	0
0	3	0
0	0	1
30	117	6
0	0	0
3	7	3
0	53	0
0	8	0
0	0	0
0	27	0
0	0	0
0	2	0
0	7	0
0	16	0
0	37	0
110	280	13
0	0	0
0	9	0
0	24	0
0	0	0
0	24	0
0	0	0
0	2	0
3941	4024	510
305	516	58
184	526	22
1698	1297	222
3625	4504	547
0	0	1
4	8	22
16	50	35
902	2754	268
4	9	2
0	2	0
28	50	16
1823	2613	339
862	2575	42
6	30	6
0	0	0
0	2	0
22	624	17
0	39	7
1747	5167	251
22	537	12
0	0	6
0	4	0
0	0	0
16285	13740	1741
18	236	82
85	150	60
2914	180	24
2450	2740	299
0	2	0
0	0	0
3258	5727	3666
0	0	0
0	0	0
0	0	0
6303	7043	639
423	349	185
236	428	274
3080	1104	103
1228	475	225
48994	91979	9589
3271	4954	1527
4431	8760	2344
3714	2525	1793
173	408	48
0	4	0
1996	2409	64
0	0	0
0	0	0
0	0	0
8077	9816	2806
71	114	4
28	406	20
5594	3086	1916
14	0	42
6	65	0
2	2	0
41105	2762	974
577	1429	248
4863	2120	189
13	20	27
728	849	62
0	0	0
3245	11935	721
938	950	224
64	87	12
0	0	0
56	4	0
26512	44067	7228
4220	4390	828
5620	10762	564
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	20	0
0	0	0
0	0	0
0	148	40
0	0	0
0	0	0
0	0	6
2	10	0
17691	16462	966
0	3	455
0	0	4
0	0	0
0	0	0
0	0	17
0	0	29
0	2	34
4	38	8
0	2	410
0	0	2322
0	2	0
0	0	0
0	0	977
0	0	241
0	0	10
0	0	2
0	0	0
12940	17242	3445
721	62	1253
1512	3943	260
3714	22440	894
8730	12572	1542
4374	7895	364
0	0	0
2574	584	1955
10955	8136	808
496	1362	394
4604	4453	504
208	313	40
1310	5058	174
2352	8632	344
22619	43075	4049
0	1	0
32	96	2
0	0	0
0	0	0
4	18	0
2	0	14
0	0	0
0	0	18
0	6	0
0	0	2
2	0	4
6	17	0
5	2	0
0	4	0
2	0	0
540	298	9
68	56	0
0	0	0
415	333	6
121	79	20
0	0	0
2	8	0
0	2	0
0	0	0
10	4	0
4	41	1
12964	4593	122
23951	105849	2525
38	98	12
2	140	4
1	42	0
0	0	0
0	0	0
0	0	0
5284	26122	7205
94	299	12
33	67	5812
6934	12846	1422
0	34	0
5004	4270	275
6	46	4
0	79	2
16	35	46
8180	10955	1022
0	0	2
0	0	0
0	2	0
847	22319	4648
21386	49269	3505
226	2074	94
118	341	94
1159	3917	752
872	954	46
1860	4665	271
13579	15266	2169
481	981	16
0	0	0
12544	41684	3774
536	78	24
331	64	36
1091	1911	663
16092	29772	3007
1362	46234	2550
272	73	154
0	3	0
0	0	0
822	364	268
466	217	116
3	2	0
10	6	0
4	2	2
5	43	10
20	79	57
1433	287	277
4172	3871	39
0	8	0
0	0	0
0	0	0
2238	1443	1320
30976	30030	3998
16	238	0
12	50524	4
0	0	0
29098	24603	1562
3099	9911	1120
0	0	0
7964	4803	635
0	0	0
1424	3028	676
4	58	0
12	12841	10
1	8	0
0	0	0
2076	9390	2084
9	0	0
169	823	140
22	98	107
639	667	26
0	0	0
353	1076	35
19611	10227	2088
0	0	0
13	449	17
3	24	2
86	5241	7
0	527	1
0	0	2
1	0	0
82	961	45
10573	31084	2655
50	431	4
1022	1270	107
11499	21020	2920
238	75	4
12871	21557	3190
2609	4419	286
7263	1788	144
4069	4949	595
3082	8493	1662
3049	4688	726
290	3801	258
1522	3068	520
8	6	8
4	21	148
1603	1249	35
102512	158173	9316
122	102	268
1636	2706	162
123	1593	0
507	175	8
42	172	26
5477	16949	806
2168	843	15
2139	1717	161
174	136	5
7182	4827	627
11733	20399	1152
1094	1911	883
6686	4868	1304
3868	13179	926
0	0	0
8893	11829	1080
6074	13227	1159
0	1	0
106	1487	159
3	214	16
44	245	104
2882	1649	1440
4309	7627	921
37	162	35
0	0	0
0	14	2
0	2	0
0	130	0
2	2782	0
2828	1408	1180
18911	41937	2670
2729	4590	271
459	700	60
763	4737	192
0	0	0
0	7	0
1700	9237	398
0	6	0
16	23	6
776	2451	64
229	238	24
0	0	0
0	134	0
2532	1207	48
11	427965	0
3319	3943	307
942	3608	527
12980	16031	1791
947	5433	341
30	10	50
2	0	1
13157	37743	2055
7792	24950	1235
0	7	2
43	49	0
41413	63737	4500
0	0	0
4464	13870	1649
0	5	0
0	2	0
12	27	26
1003	2925	184
3227	6462	349
16	955	1
68	342	6
9794	13156	1694
1721	4073	287
351	1170	44
0	0	0
256	90	42
0	0	0
12127	19985	3174
174	312	55
1592	206	734
1527	3127	333
7024	6729	329
1	0	0
6	0	0
1008	1109	169
1	0	1
1599	1743	175
1653	4189	536
888	104	396
0	0	0
4	0	0
0	0	1
