/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174772.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174773.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174777.sra.uniq.bam
0	2	0
5	9	4
11029	13933	208
102565	105959	1100
10656	11300	142
0	0	0
0	2	0
2232	2307	57
479	22	4
3234	4092	67
146	570	0
23	9	0
15	35	0
0	0	0
0	0	0
2	29	0
3595	658	16
0	2	0
6	5	0
11	37	0
1662	3180	67
1155	1889	92
2	14	0
2116	2931	62
2995	2742	24
0	233	0
0	0	0
0	35	2
0	2	0
0	0	0
0	884	6
0	0	0
0	0	0
0	0	2
0	0	0
0	2	2
0	0	2
0	0	0
10	13	7
14411	18200	170
9	41	2
1683	2529	2
110	22	0
264	20	0
1	10	0
0	0	0
0	0	0
3620	1122	8
0	0	0
0	0	0
0	0	0
2	8	0
160	153	21
0	0	0
0	0	0
3209	7184	126
0	0	0
0	0	0
0	0	0
10227	10553	104
0	0	0
21683	23265	156
12	724	0
51822	16984	168
13	5	0
52	5	0
1603	2673	2
101	525	0
0	9	0
2	2	0
3813	5799	55
1349	5483	2
312	1820	0
0	0	0
0	0	0
4	0	0
457	480	12
7739	7433	94
0	1	0
0	0	0
0	0	0
0	0	0
931	10364	166
2	8	0
804	1530	2
7183	4079	47
0	0	0
1	6	0
0	0	0
0	4	2
2	2	0
5660	4804	22
0	1	0
12	11	1
141	365	22
3	1	0
0	4	0
0	0	0
4	45	2
1	3	0
15606	14302	68
138	241	16
26644	13749	132
43	48	4
1898	2221	17
0	0	0
0	0	0
0	0	0
6	4	0
2	0	0
11097	5765	376
112	2178	1
406	227	0
0	0	0
2718	1355	20
53	8	1
30	58	2
78122	17037	112
18088	10823	82
2359	3036	18
3716	11885	143
167	762	2
5580	8801	110
0	251	164
2	811	0
0	0	0
5277	5434	76
0	64	0
4	12	1
0	5	0
10226	11707	125
0	0	8
0	40	32
6	2	0
5499	6825	0
12278	9142	121
0	0	0
7073	9077	67
2873	0	27
1	0	0
0	0	0
10669	9205	27
0	0	0
24	18	0
73	53	15
91	88	0
216	244	0
0	0	0
0	0	0
71	525	6
2	3	0
2774	1666	29
49	23	2
0	0	0
11921	3920	44
11	0	0
2442	67	10
70	16	6
87	164	1
0	0	0
0	22	2
8	43	0
4803	3883	20
184	320	0
2	0	0
24	72	0
512	916	6
11	35	0
1	2	0
19354	7229	40
0	0	0
19877	12224	102
1	108	0
0	6	20
0	0	0
12	977	4
20420	14601	231
23802	81179	426
1	6	0
46	204	0
0	1	0
0	0	0
0	0	0
7559	7872	80
656	2146	82
0	4	0
953	169	7
17932	11196	152
0	0	0
6725	5074	110
4562	6238	138
3	2	0
4	4	2
1632	426	6
0	0	7
367	1806	6
0	0	0
0	3	0
1	0	0
0	4	0
1773	6	20
0	0	0
0	0	0
7398	11721	59
131	2771	12
11	1119	1
38735	276	8
0	0	0
0	0	0
2378	1929	16
81	271	4
7183	8611	118
2608	2066	48
0	0	0
7141	171	10
1	2	0
11	6	0
37	7	0
0	0	0
608	58	3
0	0	2
9	100	40
11819	10770	151
1420	68	33
24604	25141	384
46	202	0
10877	8960	105
576	8195	3
4	63	2
586	405	8
3	0	0
113	2747	8
0	4	0
2	9	0
34565	48859	489
7359	8072	106
5	0	0
766	151	10
23048	12354	59
11972	8262	100
227	1159	29
811	913	8
37	397	0
1708	1604	26
0	0	0
11156	11750	344
811	713	4
3350	1332	8
0	0	0
80	394	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	14	0
0	0	0
294	4	21
0	1	0
0	0	0
0	29	2
0	2	0
5670	6079	62
0	0	0
0	720	20
0	0	0
64910	89724	1059
0	0	0
7	8	0
0	1	0
0	0	0
2	2	0
3080	4107	50
76	23	0
0	0	0
0	2	0
0	2	0
0	2	0
7829	9167	146
769	512	62
8293	5969	90
86	522	15
1996	4165	26
614	693	7
1048	11397	120
0	2	0
52386	21697	271
0	10	0
0	16	0
22	16	20
9811	11757	176
0	0	0
1619	3194	76
16850	17294	478
67	62	2
0	0	0
0	3	0
0	189	0
0	0	0
7	113	0
0	0	0
4	1	0
0	0	0
0	6624	0
0	28	0
0	31	0
0	2	0
0	18	0
0	1	0
0	23	0
0	1	0
2	0	1
0	18	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
4	0	0
0	0	0
0	2	0
0	0	0
0	0	0
1	0	0
0	0	0
108	24	0
0	0	0
0	0	0
0	0	0
0	1	0
18	6	0
78	13	0
0	0	0
7	10	0
342	10	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	0
4	3	0
0	0	0
7	2	2
264	472	21
49942	32140	646
64621	20417	300
2405	3155	44
0	1	0
2415	1712	26
3998	6553	60
1793	8337	36
4315	4630	47
0	0	0
0	445	0
2	1570	0
0	0	0
927	281	4
3	0	0
1	0	0
0	0	0
0	37	0
0	2	0
0	0	0
0	0	0
661	504	8
931	4501	34
10703	7707	84
0	0	0
321	120	3
1889	858	13
0	0	0
0	1	0
1	0	0
0	12	0
0	0	0
16	2	0
59467	90701	524
2085	228	4
0	0	0
0	2	0
0	1	0
7	1	0
7012	14024	124
14	2862	52
0	0	0
15147	5716	66
4	4	6
516	140	10
940	1630	20
0	2	0
33	2237	48
0	5	0
21946	25186	187
5	42	0
4617	3395	42
0	1	0
22	20	4
1	0	0
2502	5516	272
0	0	0
0	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	4	7
0	0	0
0	16	0
4	2	0
207	1037	44
62	2288	13
0	0	0
48	43	0
11495	16214	216
2643	2688	58
15	47	0
0	0	0
0	0	2
6	4	210
4	4	2
5	2	0
0	6	12
4	1	0
1	3	0
0	0	0
0	6	0
185	412	14
360	587	14
0	4	0
22962	35141	553
8149	9444	186
1484	1244	30
0	0	0
0	0	0
1172	1856	47
6295	14678	155
2	2	0
4	1148	6
2540	2372	36
22	63	0
40	237	4
2	2	2
5	9	0
0	0	4
14	1	0
105	523	4
0	0	0
0	0	0
0	4	0
277	157	0
16289	20573	545
739	2810	53
174	327	0
21	1	0
2	4	0
678	0	2
1416	365	61
27522	2261	52
0	462	14
2	1	0
1037	592	96
390	35	0
0	2	0
0	0	28
0	2	28
0	5	0
4236	2383	133
3119	4697	90
0	15	136
0	100	2
0	1	0
320	519	646
0	40	54
15326	23185	302
21393	15059	797
2772	259	214
0	0	0
645	487	4
14	721	284
0	0	0
81	259	104
48	44	42
0	120	0
332	230	6
0	0	0
14	88	12
15655	25297	363
0	3	0
0	2	0
0	4	0
2030	4811	76
28	34	0
24941	39928	476
87	1504	18
0	1262	0
1	30	0
0	0	0
0	5	0
0	0	0
1767	1998	59
5657	4134	102
0	0	0
140	2	0
3934	47	5
1	1	0
11762	3892	56
2	32066	331
0	0	0
0	0	0
32	595	6
6	2418	2
33	38	10
3696	294	54
2338	13310	230
23878	559	64
7829	2500	70
36975	27657	297
31445	94920	1073
5247	7185	119
7960	9485	147
749	16427	129
1000	3120	22
0	2	0
0	1068	586
0	1	0
0	0	0
7534	6394	142
193	178	2
366	300	2
256	72	30
7	9	0
38992	53060	731
0	1	0
20	2	0
6140	17169	115
6614	15971	170
0	0	0
514	1532	25
0	0	0
401	287	8
4283	5270	88
0	4	0
0	743	14
1534	1716	32
1127	53076	310
26	17	0
3789	7755	108
327	308	0
266	44	0
30	286	5
27519	49154	933
9987	10862	112
6	8	0
0	0	0
18420	20113	317
0	0	0
0	0	0
3428	2617	54
55	663	7
62	44	1
3	2	0
26672	31786	262
0	1	247
148	267	8
804	529	24
226	352	4
20	303	6
3	15	0
486	664	16
265	8	0
3719	5720	184
24044	23376	288
1690	4811	180
108	12124	156
13933	23650	348
722	6593	24
0	0	0
17371	28786	401
17573	28941	464
0	0	0
91992	102345	2315
2	12	0
0	0	0
0	0	0
86	303	10
122	0	0
0	0	0
4	5	2
292	7278	214
505	888	8
189	742	2
4661	13948	137
3	2	0
270	202	2
9342	8943	45
2671	2760	44
23756	47488	604
41617	4447	46
131	0	0
24	10	0
99	1910	12
0	0	0
0	37	0
3368	70834	426
24	119	2
1	1	14
36	125	2
0	0	0
2879	4329	46
7019	3777	96
7282	6864	60
0	0	0
8916	13033	319
0	2321	10
0	0	0
7	4935	32
2	48	10
0	1	1
0	44	2
0	2305	8
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
3	0	0
0	0	0
0	0	0
0	46	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
12	16	420
12029	7892	98
0	1	0
7533	6853	128
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
35364	52925	417
0	0	0
32	596	586
1	1	0
4372	9480	118
0	2	0
8	22	1
56	150	6
85	398	24
65	22	0
315	212	0
281	890	7
322	0	1
174	30	4
1798	608	42
4	0	0
0	0	0
133	494	1
0	0	0
31	17	6
889	946	2
51	145	0
158	321	7
0	0	0
0	0	0
0	2	0
12	354	6
0	0	0
0	77	0
0	0	0
0	0	0
222	217	15
8303	9579	166
260	331	62
200	2682	68
1244	3284	175
829	3299	91
10	66	36
0	0	0
0	0	0
0	0	0
23518	3951	72
186	30	33
0	54	176
2	0	2
0	19	19
10	0	0
0	1082	0
0	6	2
0	0	42
17442	14051	432
0	1	0
3639	12645	307
327	1192	354
7182	7949	190
762	765	20
4	9	0
6952	4256	104
53305	50926	386
2102	6175	60
0	0	0
30	13937	34
4	5	0
0	5	0
0	0	0
2684	3411	112
460	2066	36
0	0	0
0	0	0
7	3	0
20068	24018	547
0	1	0
0	0	0
0	0	0
0	0	0
1553	2535	107
16191	11061	212
0	0	0
13775	10104	89
1053	1186	24
1755	1081	44
42112	7800	112
42	36	0
7	4	0
3225	3175	22
804	550	32
2918	1881	8
6	2	0
19	9	0
26	12	0
110	28	0
699	328	7
1700	1076	3
3754	9583	489
696	1100	2
42	11	0
27831	42832	476
55	45	0
0	0	2
10	0	0
0	24	0
0	0	0
0	0	0
6232	6611	106
109	722	10
2586	603	13
2046	3725	66
33973	25458	80
63227	16898	174
9449	9425	114
124	417	3
0	0	0
2614	8580	60
14241	21850	292
6501	10982	85
8723	13417	224
27	638	4
85267	49974	666
39	32	22
1618	2181	46
10370	8454	144
0	5	0
0	0	0
4	3511	34
27	513	2
459	3234	34
2190	557	22
7529	18508	82
8066	4867	94
10965	13191	94
45	359	4
0	2	0
95	78	0
1263	2028	36
11831	10217	258
8651	25560	184
0	1	0
0	0	0
84	84	0
4429	2015	1
295914	28946	152
27817	48936	779
3002	3619	40
8056	9865	92
2592	4675	88
3679	3923	70
5	50	0
6404	8780	170
54	19	13
118	583	248
134	2268	30
13918	10826	206
6	17	0
34370	32531	397
2453	2397	49
179702	59325	454
19715	22469	330
0	0	0
0	6	0
0	563	26
6427	6561	94
17925	21827	197
18689	19752	220
17412	10132	275
3660	4292	68
83	1480	8
4	442	0
4	20	0
13	52	9
2	11	0
274	594	2
2	248	0
1584	1450	8
2932	4316	74
2219	3572	95
92	379	6
0	4	20
6	14	4
2	7	666
5	3	0
5	96	2
37	13	0
372355	38103	514
6727	7845	73
432	3763	24
7	82	0
0	263	151
0	2	0
193320	439485	2803
609	1058	27
179	8778	48
107	346	7
0	33	14
595	9578	74
246	133	0
1073	748	6
5350	616	8
3773	6381	154
0	6	0
0	0	0
0	0	0
2	35	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
7752	18651	110
371	526	2
6569	8250	76
2381	2713	44
1566	3197	60
10642	12081	181
10624	9706	124
456	494	14
0	0	0
0	0	0
0	0	0
22	64	0
144	168	2
27	0	0
21	54	0
0	2	0
2	0	0
3312	5782	116
54	94	0
5	5	0
594	201	11
104	0	0
4318	4030	24
12	4	0
0	3	1
88	145	10
78	268	0
54	2	0
11857	9374	176
6550	8193	95
7020	7642	308
18441	12521	188
16314	9955	164
0	56	0
20182	22290	136
0	2	0
0	0	0
5062	7493	63
0	0	0
0	0	1
0	0	0
3196	1589	33
1	4	0
38	2413	18
0	0	0
39435	11097	178
20	27	2
0	0	0
25	2	0
17	126	2
107716	37264	314
6665	13567	68
375	1152	2
10367	34790	360
3	60	4
127	0	0
999	562	22
3	11	0
392	28	3
33	10	0
4	1658	0
20	408	2
54	481	4
478	432	12
0	14	70
250	406	4
0	0	0
0	0	0
10	109	2
0	6	0
14	559	3
0	0	0
0	0	0
0	3	0
0	2	0
0	0	0
7880	7527	91
21	15	2
0	2	0
387	7	7
306	2	0
13	2	0
7423	7126	125
0	0	0
64	1	2
0	0	0
5424	12348	280
4	0	0
53	10	0
52	119	1
46	1250	100
2	403	7
5	94	2
3904	3443	59
306644	299117	2796
2660	1431	59
4	3	0
70	75	39
262	647	16
2	8	0
41764	12069	191
626	4441	129
4992	8230	138
113	34	0
41	10	1
29742	3539	32
4	6437	38
0	1509	0
0	0	0
0	0	0
0	0	0
0	0	0
51	106	94
0	0	0
280	525	2
1412	1215	9
464	3960	52
7	988	360
0	0	0
107	146	2
6202	10351	322
0	3	0
3629	4208	98
6494	3828	37
25177	8843	108
0	1	7
1942	2275	30
42139	61251	638
96	508	2
18	99	0
241	226	8
53	2	0
13476	13946	117
14236	14932	105
63	91	0
5	0	0
74	68	50
0	4	0
524	330	3
268	522	5
5	46	0
0	1	22
2500	3611	36
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	0
13	138	2
0	0	0
13033	40739	548
10444	11734	142
15813	21483	480
1	1	0
45216	66112	634
4	2983	762
5688	7335	79
3704	7211	102
10389	13721	415
18511	25938	312
160623	151787	1095
69152	67544	1502
36	72	16
6373	4886	86
6146	7828	94
2547	5735	152
8880	19379	264
0	2	0
0	0	0
12	14	0
0	16	0
13140	10542	368
9	181	8
70	8	12
10769	11285	179
80254	9022	124
2322	4775	52
6	13	0
9899	21057	327
66415	125289	2126
162383	67533	395
8616	6584	86
29	476	10
23	23	0
78736	53696	244
1	10	0
28	10	0
8458	6301	18
9681	3562	151
3195	1712	105
3476	2208	125
242	299	10
4935	4189	73
1865	1380	42
0	0	0
457	83	20
3	1	0
8568	7876	124
4867	5183	85
1123	1118	38
659	2211	32
324	1150	56
12113	16729	178
0	0	0
0	18	4
7273	8086	180
4889	4567	32
8920	3320	52
11534	7962	64
8722	46632	52
3157	2451	45
1649	1236	26
15080	22945	236
6	1	0
20467	7630	59
6	622	2
328	263	12
2357	186	6
10234	15606	402
12	416	4
12	16162	147
1390	6823	94
116	489	16
0	0	0
0	2	0
14	38	0
7800	9258	142
14947	29389	346
6794	7512	128
0	0	0
0	0	0
70	268	127
2407	1276	12
15	12	0
142195	121315	715
5267	5858	71
0	1221	370
0	0	0
12399	11851	134
0	0	0
1587	4333	44
3	6	0
5610	25396	234
5060	23016	298
2	1	0
77	575	14
0	8	0
0	1198	52
2	2	0
0	0	0
12	2	13
11	8	0
0	0	0
0	0	0
2	6	0
78	128	18
0	17	0
0	0	0
26696	12575	214
0	282	4
578	1703	173
519	932	21
10273	14961	314
146	795	25
15897	15740	232
94	8	0
12	1326	18
0	218	169
4	52	10
9402	12902	303
320	221	28
1931	2241	197
15860	1544	69
1792	1290	86
9474	12201	117
7809	21367	158
2929	4772	51
10125	19101	222
20328	7581	74
1771	2390	157
88423	100447	2147
190	151	1
2089	3671	136
0	1180	288
4	3200	62
0	801	403
0	1893	625
2	479	0
0	1265	670
0	0	0
0	4610	1027
4	14	46
2686	4649	51
5677	9095	176
0	1896	881
27686	39579	328
2455	2194	63
120	104	5
1949	851	18
15086	14284	46
21146	18966	246
2558	1447	70
7156	6616	44
40369	20751	279
4923	14736	165
222	543	6
0	1	0
15710	24444	317
18200	34839	394
2	6	0
17	11	0
0	0	0
28857	26400	366
0	0	0
2493	3798	222
10465	15077	194
4	391	6
8601	1530	48
208	47	0
691	8801	28
0	0	0
16	134	18
17	10	0
275	110	4
2744	902	22
6	35	0
25167	33354	131
1761	7422	176
89	79	1
883	953	14
12278	28781	769
0	0	0
3	268	0
4	3	0
86	1	1
0	2	0
1443	1614	80
714307	149622	1024
7125	11358	226
10460	12848	148
5270	11472	115
7095	5586	60
56	148	4
1926	4328	74
10779	869	31
6907	9990	120
0	0	2
1	12	0
475	3240	16
312	861	18
897	0	0
601	10	0
30567	159138	1346
32348	165424	1534
16	220	0
1	47	4
484	4663	30
16	22	1
7501	18670	91
4392	636	34
0	2	0
0	0	0
79	503	22
0	4	0
0	0	0
4960	13333	100
247	202	10
1601	676	15
1748	4	8
0	0	0
0	0	0
0	0	0
4	12	0
4113	4918	53
20	310	62
0	1	0
4113	4370	102
5047	43468	59
7406	12928	118
1814	2668	18
71	555	14
2	245	8
3	4	0
10629	19102	169
5562	9310	50
5805	5260	84
1103	2014	24
7240	7444	125
5155	32454	243
0	319	2
0	0	0
1293	638	8
1912	1011	11
95	56	4
2	2	0
1	9	2
12426	11147	189
9369	2037	1
0	20	0
44	607	22
45	280	16
126	3066	274
672	2200	12
17	19	0
0	438	182
24	761	6
2	13	4
6761	5791	72
5287	7020	184
0	0	0
0	0	0
12655	4592	70
20	2964	30
362	569	6
3115	5772	88
44	167	4
1089	3589	4
967	2736	23
450057	482837	6779
1	18	0
1289	11506	596
8398	7156	116
0	0	0
0	0	0
0	5	0
2	25	0
2625	3625	58
8514	5407	126
4511	8811	130
1779	2830	49
3133	5023	54
36581	58442	388
1408	2546	49
850	1822	44
70	130	3
675	698	146
325	85	45
20	250	44
68	292	2
6413	5624	82
0	0	0
0	0	0
0	0	0
0	3	0
0	0	0
0	2	270
2	2	2
4075	4579	81
0	0	0
35418	19459	214
0	0	0
8919	21553	246
1882	1410	16
8460	24867	196
173995	355632	3824
36	124	47
0	24	0
8	58	0
1	5	0
1951	3076	52
1825	8379	76
8984	7109	56
6123	10273	108
19665	22847	574
12749	11932	156
18055	65418	850
78415	99602	956
719	95	52
1	0	0
0	0	0
0	1	0
8	6	0
1	14	0
0	0	0
0	1	0
1	9	2
19	382	1
2243	1469	6
3109	1598	20
0	2	0
1	2586	20
15058	8172	72
0	1	0
310	335	6
13581	3446	97
2387	4069	56
2	1400	124
1829	1071	28
2	403	0
13598	5783	22
3527	2296	94
0	2	0
0	1	0
0	0	2
585	181	84
124	261	12
22	14	13
1	46	1
1	7	0
1288	1234	10
105	472	107
2328	363	8
680	844	33
1180	990	4
116	2350	10
2103	3424	18
8474	13528	144
193	189	1
10785	4614	96
11	0	0
23	3	0
39341	29211	420
3074	2409	28
918	310	14
89	140	2
1020	1575	15
18390	5877	34
567	1310	10
0	2	0
32359	4572	82
11	2	2
1	26	340
0	271	592
0	3703	67
318	11345	124
4930	5124	136
86	107	20
4271	1569	119
0	1831	42
2	7	0
96	1625	236
5	410	10
16561	8490	261
0	4	6
13524	196405	544
1	123	2
9465	12595	160
127	166	3
13	5	0
3201	18403	168
0	0	0
32	33	0
0	1	0
48	161	3
5080	13713	313
48	82	3
5450	16379	238
5146	8624	120
6	4	0
24852	32282	535
13069	17812	376
3082	29267	194
2188	2767	25
134	135	16
12275	8539	114
9214	10818	114
0	0	0
0	104	2
3338	4047	76
13764	41390	253
14117	32653	188
16539	8794	58
10171	3704	50
74	21	4
25175	20995	295
933	5308	62
80	180	3
3	72	0
628	699	20
0	8	1
3243	6325	96
62	722	29
0	6	0
7202	12820	230
14308	13450	180
25043	62860	770
189	269	3
10295	954	2
739	104	42
0	2	0
4	237	11
42	315	10
18	2766	18
6	428	4
0	6	0
138	1819	8
13442	10388	112
1368	7917	251
14807	6869	54
10708	9458	86
0	138	228
773	2297	10
124	742	0
1184	7741	67
2	54	0
6209	8889	149
8144	621	50
234	4384	20
557	611	6
1347	1860	18
3610	3520	40
52964	40412	576
54206	10871	204
814	1783	23
6863	6632	94
675	1179	27
30234	40152	268
2	0	2
10130	6924	114
203	197	0
3797	91948	36
3960	4863	8
7618	11128	6
19	4	0
208	41	11
3036	3939	6
4	0	0
0	2	6
33	254	19
5588	7163	84
5620	7822	100
5	5	0
27	22	422
2	43	0
1	16	0
14	68	60
13303	17715	241
5463	4725	56
192	1032	20
8224	12656	138
177	1246	260
64279	137348	1565
22880	23619	816
12344	21186	182
2837	2891	243
7181	5664	76
4381	2286	28
22671	29612	333
0	0	0
2	2	0
0	0	0
0	0	0
3	3	0
70634	37821	328
4	88	0
230	4657	238
341	617	8
893	3578	38
6	3	0
8513	9142	152
109	85	2
2	0	0
35439	61069	694
4673	460	6
118	16206	238
115	3524	36
14431	6931	180
31717	22006	300
10374	12602	284
1697	4568	176
0	2241	16
2782	223559	1162
0	58	10
86	11015	154
2785	3254	40
5786	5670	90
3330	7066	268
0	4	1
0	0	92
499	674	16
9142	11646	158
10669	8661	183
29262	53786	1004
14904	8210	221
14818	6257	85
19424	22150	385
117	284	80
18910	9038	55
3995	36356	172
59	416	2
5962	11377	87
4106	5931	78
1387	12702	226
14652	7228	22
235	82	6
13716	22700	376
33560	48369	856
8184	7112	109
223	429	29
14274	7417	87
4980	17349	102
72	15	0
0	0	0
45707	57080	1617
21467	12045	192
6091	7016	227
1930	4521	56
8232	11466	89
9582	13724	115
3970	18715	90
36117	42017	613
7681	1301	72
20	16429	30
7	150	4
192	14	6
2	25	2
10	73	7
0	2289	4
0	0	0
0	0	0
88	178	9
130	161	0
0	0	0
4605	3273	29
25	30	0
0	1	0
226	263	3
3	2	0
987	1139	21
50	157	0
49	356	6
1	0	0
0	43	0
4	1	0
2	3	0
11	23	0
24	7	0
0	2	0
46	38	0
1	2	0
12	25	0
2	0	0
0	40	0
0	1	0
5	0	0
21	59	0
17	12	6
16013	15976	308
1853	2883	19
2115	2742	68
49431	16800	154
6584	7306	54
5436	4715	75
118	3244	169
412	985	52
1134	29140	332
61	35343	445
6	2	141
235	1195	33
6472	1325	16
1359	4802	60
1	2	2
5	188	0
14	207	28
46	2108	2
425179	97630	871
95	1435	10
3020	15688	26
3726	1840	6
40649	42033	382
2506	4227	66
84	221	126
0	2	0
0	14	26
0	2	0
31244	95621	1732
573	563	4
6425	3434	20
0	5	16
0	0	16
294	310	2
181	298	2
846637	926358	8070
4980	2301	31
26644	16858	198
19397	23899	566
59742	13228	395
3607	31388	690
0	0	0
39040	22050	290
0	0	0
8625	17066	84
1894	11262	275
2758	15615	211
1272	928	4
8759	5781	52
22	652	2
2851	2526	30
13104	8237	278
5183	3167	58
3112	8303	271
15213	17043	151
6762	9847	185
4761	6617	77
10273	4288	68
7387	3494	45
9667	8399	156
9322	4834	56
10220	10905	94
50012	57678	1031
3357	5848	95
5658	4528	33
381	536	14
0	1	0
80447	56675	806
27318	20520	160
38482	14982	177
19	159	0
0	5	0
15259	1340	18
887	4903	30
3301	6442	94
1	2	0
6015	4864	88
11281	9131	142
2561	7103	396
0	0	0
0	7	0
18	42	48
0	0	0
2913	1921	29
146	1987	42
4392	6492	86
14861	10561	142
0	10	70
0	0	0
4	0	0
30464	36109	262
26371	33214	248
156	120	0
0	924	96
0	4	0
23	1	32
16	34	5744
0	7	3
0	4	34
0	8	0
0	14	2
3	11	0
12702	11416	26
12738	11520	83
0	0	0
72	18	6
1420	1402	14
32382	27851	538
26602	24468	761
0	0	0
51	397	32
1	4	4
2959	4202	124
3381	4496	91
6518	11441	372
5	2	0
1	4	4
2	0	0
0	0	0
274	1013	22
10950	10211	130
2883	2414	48
4	157	10
607	614	68
167343	55233	799
213	874	679
0	3	189
0	0	2
0	6	0
354	612	10
53	73125	548
0	0	0
4	4	4
3994	3156	65
1081	5443	187
15218	32303	533
15150	18800	90
0	0	0
0	0	0
2	2	2
0	0	172
7408	21256	216
10480	14131	91
10229	7954	119
0	0	230
0	1	0
0	0	4
0	0	0
4	4	41
0	120	0
547	1355	4
2	3	0
17487	33665	216
2175	13	48
0	2	0
821	129	0
70	18	28
160	60	72
28	21	2
0	14	8
0	66	0
8	2	4
350	2811	390
21376	36783	414
0	20	0
2	8	42
2	10	284
0	65	68
1474	577	0
0	39	0
19662	18214	249
912	351	2
82102	100529	2453
30468	43111	362
778	2800	44
0	38	0
0	0	0
0	121	0
0	24	2
0	45	0
0	6	0
371	1010	28
958	495	0
39176	2424	18
34	18	2
0	0	0
0	0	0
0	0	0
0	1	0
4605	204	12
81	178	0
60	6	0
74	128	2
0	10	0
1208	2460	26
15	6	1
110	119	0
307	1714	4
22	2	0
0	1	0
86	48	0
29	91	0
55	506	6
3	49	0
3254	3558	46
0	0	0
0	0	0
0	2	0
905	2436	8
4896	5166	38
783	139	14
190	176	4
37368	17751	152
195	1812	220
0	668	16
0	1	0
106	3205	38
0	82	0
18	653	16
0	83	0
67	1147	7
425	1581	8
60	521	13
164	536	6
3352	6908	92
865	659	8
4010	1660	18
482	268	4
83	11	6
400	1492	10
1384	803	9
538	0	2
679	159	13
376	94	3
2794	804	4
2971	1238	16
928	811	16
550	1159	10
9612	7926	95
0	0	0
0	0	0
4	60	2
1084	1608	24
339	402	0
10182	9810	52
203	365	62
84	453	14
3276	3423	131
142	566	4
22158	9436	632
1647	1506	16
2045	3272	82
0	3	0
183	14	0
19906	27321	362
4365	5784	97
0	0	0
4	53	10
3365	7987	62
0	0	0
0	21	0
2	1	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	1
1	0	1
0	28	0
338	42	261
0	0	414
0	0	36
0	0	7
3	4	0
0	219	0
3219	5540	145
4518	23	8
14	3	0
0	1	0
20	43	4
6	16433	86
22	17	0
73	23	2
2206	423	30
286	141	2
308	250	8
2609	1450	12
449	41	0
748	88	0
2612	1200	31
15138	285	2
1652	199	0
2100	1	0
998	462	8
117	7	0
566	10	0
2702	72	0
1092	544	4
0	13	0
0	0	0
1126	0	0
19	11	0
10	2	0
123	1132	10
174	186	0
2	2	0
0	33	0
0	0	0
750	278	0
1	0	0
43	104	0
184	3620	74
6007	3788	44
80	376	10
24681	23144	188
409	12028	116
366	517	34
3116	2337	100
1202	439	42
76710	40368	673
103963	54654	1438
41	12945	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
2	721	0
0	0	0
2	50	0
0	0	0
0	0	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	36	4
12287	14504	197
10	59	0
13560	10189	143
190	244	4
0	2	0
1	1	0
0	0	0
0	1	0
0	2	0
0	2	0
0	2	0
0	0	0
0	0	0
34304	35890	542
5095	2584	52
2	4	0
7	6	1
0	0	0
2	0	0
0	0	0
141	0	0
22	0	0
9	150	6
10	10	0
16	4	0
215084	202756	2262
1340	1149	9
50	34	0
343	272	0
38683	18102	116
128	28	14
17	0	0
17	0	124
972	583	27
121138	6162	269
56665	8102	133
11675	5329	28
0	0	0
2	60	6
161	237	8
5242	5116	42
0	1196	12
0	0	0
0	57673	179
0	6	2
0	2546	3
0	73	0
596	3690	12
0	12	0
0	16	0
9	7	22
0	0	0
0	263	58
0	0	0
0	1	0
0	2	2
0	480	12
0	0	0
0	0	6
0	0	0
1	0	0
1	0	0
20302	288302	3884
176	1096	2
376	3859	83
74	350	12
3904	3133	40
9974	18258	278
1	7	1
8966	7494	4
2885	0	6
21	7	2
2697	17920	161
159355	161907	1927
0	109	0
2	5	58
2	0	0
0	0	0
187	296	0
79	233	4
28109	14522	159
19013	34856	582
2	0	0
17332	17241	264
16554	28932	432
0	0	4
7607	8028	100
261	454	4
1	5	12
1	18	0
2	28	2
1	2	0
0	0	6
0	1	4
2318	5817	116
228	5422	56
0	0	0
5	3	0
41252	48334	582
243858	85505	770
19	61	6
47	25	0
11750	4562	102
13591	10192	191
0	0	0
8	40	0
0	0	0
