/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170742.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170744.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170762.sra.uniq.bam
LOC_Os08g34200.MSUR7	0	0	0
LOC_Os08g34210.MSUR7	14077	776	38123
LOC_Os08g34220.MSUR7	3868	289	10140
LOC_Os08g34240.MSUR7	183	10	9197
LOC_Os08g34249.MSUR7	0	0	1
LOC_Os08g34258.MSUR7	0	0	0
LOC_Os08g34270.MSUR7	692	258	4751
LOC_Os08g34280.MSUR7	420	533	12299
LOC_Os08g34290.MSUR7	2	22	91
LOC_Os08g34310.MSUR7	2	4	378
LOC_Os08g34320.MSUR7	2	2	362
LOC_Os08g34330.MSUR7	0	8	246
LOC_Os08g34340.MSUR7	1150	474	15809
LOC_Os08g34360.MSUR7	36	14	281
LOC_Os08g34370.MSUR7	1	0	84
LOC_Os08g34380.MSUR7	14	32	1027
LOC_Os08g34400.MSUR7	31	0	11
LOC_Os08g34410.MSUR7	0	0	0
LOC_Os08g34430.MSUR7	0	0	0
LOC_Os08g34450.MSUR7	0	0	0
LOC_Os08g34460.MSUR7	4	8	75
LOC_Os08g34470.MSUR7	0	1	13
LOC_Os08g34480.MSUR7	652	356	3544
LOC_Os08g34500.MSUR7	25	1	457
LOC_Os08g34510.MSUR7	0	4	235
LOC_Os08g34520.MSUR7	0	0	0
LOC_Os08g34550.MSUR7	28	12	1377
LOC_Os08g34560.MSUR7	0	0	2
LOC_Os08g34570.MSUR7	2	0	53
LOC_Os08g34580.MSUR7	58	405	3380
LOC_Os08g34610.MSUR7	0	0	2
LOC_Os08g34620.MSUR7	0	1	15
LOC_Os08g34630.MSUR7	2	13	21
LOC_Os08g34640.MSUR7	96	298	1683
LOC_Os08g34650.MSUR7	12	508	2175
LOC_Os08g34660.MSUR7	0	0	0
LOC_Os08g34680.MSUR7	0	17	28
LOC_Os08g34700.MSUR7	400	640	1783
LOC_Os08g34710.MSUR7	0	0	0
LOC_Os08g34720.MSUR7	1464	1805	37185
LOC_Os08g34730.MSUR7	0	0	0
LOC_Os08g34740.MSUR7	882	356	4700
LOC_Os08g34750.MSUR7	850	581	3640
LOC_Os08g34760.MSUR7	258	319	1989
LOC_Os08g34780.MSUR7	455	785	6808
LOC_Os08g34790.MSUR7	480	1164	5042
LOC_Os08g34800.MSUR7	6	58	59
LOC_Os08g34820.MSUR7	2	36	16
LOC_Os08g34830.MSUR7	2	22	28
LOC_Os08g34840.MSUR7	0	0	0
LOC_Os08g34860.MSUR7	0	12	0
LOC_Os08g34870.MSUR7	181	53	845
LOC_Os08g34879.MSUR7	18	20	386
LOC_Os08g34890.MSUR7	2	8	1
LOC_Os08g34895.MSUR7	0	0	1
LOC_Os08g34900.MSUR7	22	4	26122
LOC_Os08g34910.MSUR7	28	2	39458
LOC_Os08g34920.MSUR7	2	0	0
LOC_Os08g34930.MSUR7	0	0	2
LOC_Os08g34940.MSUR7	0	0	2
LOC_Os08g34950.MSUR7	2395	1559	7476
LOC_Os08g34960.MSUR7	0	0	38
LOC_Os08g34970.MSUR7	960	858	5796
LOC_Os08g34980.MSUR7	0	0	0
LOC_Os08g34984.MSUR7	9776	348	8984
LOC_Os08g34990.MSUR7	0	0	5
LOC_Os08g35000.MSUR7	1687	723	5667
LOC_Os08g35010.MSUR7	323	233	2314
LOC_Os08g35030.MSUR7	4	23	161
LOC_Os08g35050.MSUR7	777	581	4614
LOC_Os08g35060.MSUR7	6	0	112
LOC_Os08g35070.MSUR7	0	0	2
LOC_Os08g35080.MSUR7	0	0	2
LOC_Os08g35090.MSUR7	2	5	640
LOC_Os08g35100.MSUR7	0	0	0
LOC_Os08g35110.MSUR7	12	32	1123
LOC_Os08g35120.MSUR7	0	0	0
LOC_Os08g35130.MSUR7	0	0	3
LOC_Os08g35140.MSUR7	0	0	0
LOC_Os08g35150.MSUR7	0	0	6
LOC_Os08g35160.MSUR7	2813	156	1697
LOC_Os08g35180.MSUR7	0	0	2
LOC_Os08g35190.MSUR7	3862	1974	4626
LOC_Os08g35200.MSUR7	0	0	1
LOC_Os08g35210.MSUR7	584	506	2369
LOC_Os08g35220.MSUR7	521	266	2041
LOC_Os08g35230.MSUR7	0	0	0
LOC_Os08g35240.MSUR7	0	0	0
LOC_Os08g35260.MSUR7	0	0	0
LOC_Os08g35300.MSUR7	0	0	22
LOC_Os08g35305.MSUR7	0	0	0
LOC_Os08g35310.MSUR7	313	46	4222
LOC_Os08g35319.MSUR7	0	0	1
LOC_Os08g35410.MSUR7	1	0	1
LOC_Os08g35420.MSUR7	279	9	226
LOC_Os08g35430.MSUR7	2	0	7
LOC_Os08g35440.MSUR7	4	103	1299
LOC_Os08g35460.MSUR7	0	4	17
LOC_Os08g35470.MSUR7	156	251	2485
LOC_Os08g35480.MSUR7	4834	1370	14904
LOC_Os08g35490.MSUR7	819	33	66
LOC_Os08g35500.MSUR7	5	8	132
LOC_Os08g35510.MSUR7	0	0	6
LOC_Os08g35550.MSUR7	0	0	0
LOC_Os08g35560.MSUR7	8	22	147
LOC_Os08g35570.MSUR7	0	0	0
LOC_Os08g35580.MSUR7	9	2	31
LOC_Os08g35590.MSUR7	16	2	24
LOC_Os08g35600.MSUR7	84	114	176
LOC_Os08g35620.MSUR7	5016	884	12611
LOC_Os08g35630.MSUR7	418	1512	4201
LOC_Os08g35640.MSUR7	0	0	1
LOC_Os08g35650.MSUR7	0	0	10
LOC_Os08g35665.MSUR7	0	0	0
LOC_Os08g35670.MSUR7	0	2	142
LOC_Os08g35680.MSUR7	0	0	0
LOC_Os08g35700.MSUR7	42	136	915
LOC_Os08g35710.MSUR7	110	544	4020
LOC_Os08g35730.MSUR7	0	0	33
LOC_Os08g35740.MSUR7	3896	1702	32474
LOC_Os08g35750.MSUR7	4	6	6812
LOC_Os08g35760.MSUR7	0	0	4
LOC_Os08g35770.MSUR7	0	0	128
LOC_Os08g35840.MSUR7	0	0	2
LOC_Os08g35850.MSUR7	0	0	0
LOC_Os08g35860.MSUR7	893	1270	5526
LOC_Os08g35870.MSUR7	417	79	1192
LOC_Os08g35880.MSUR7	473	241	2593
LOC_Os08g35900.MSUR7	573	214	2826
LOC_Os08g35910.MSUR7	29	23	260
LOC_Os08g35930.MSUR7	522	158	2846
LOC_Os08g35939.MSUR7	276	106	1755
LOC_Os08g35948.MSUR7	125	83	939
LOC_Os08g35960.MSUR7	354	234	4074
LOC_Os08g35980.MSUR7	0	0	2
LOC_Os08g35990.MSUR7	0	0	2
LOC_Os08g36000.MSUR7	0	0	10
LOC_Os08g36010.MSUR7	14	30	163
LOC_Os08g36020.MSUR7	39	54	544
LOC_Os08g36030.MSUR7	0	24	2
LOC_Os08g36040.MSUR7	14	566	46
LOC_Os08g36050.MSUR7	0	0	0
LOC_Os08g36060.MSUR7	0	0	0
LOC_Os08g36090.MSUR7	0	0	0
LOC_Os08g36100.MSUR7	0	0	7
LOC_Os08g36110.MSUR7	82	2	132
LOC_Os08g36140.MSUR7	6257	186	10585
LOC_Os08g36150.MSUR7	1801	943	17094
LOC_Os08g36170.MSUR7	1020	304	4621
LOC_Os08g36179.MSUR7	0	0	0
LOC_Os08g36220.MSUR7	58	16	541
LOC_Os08g36230.MSUR7	0	0	7
LOC_Os08g36240.MSUR7	0	0	0
LOC_Os08g36250.MSUR7	37	18	625
LOC_Os08g36270.MSUR7	0	0	0
LOC_Os08g36300.MSUR7	0	0	0
LOC_Os08g36310.MSUR7	969	215	1374
LOC_Os08g36320.MSUR7	2924	558	41538
LOC_Os08g36330.MSUR7	22	5	143
LOC_Os08g36340.MSUR7	6	7	746
LOC_Os08g36350.MSUR7	0	0	3
LOC_Os08g36370.MSUR7	0	0	5
LOC_Os08g36380.MSUR7	0	0	53
LOC_Os08g36390.MSUR7	0	2	184
LOC_Os08g36410.MSUR7	0	13	2054
LOC_Os08g36420.MSUR7	476	742	4840
LOC_Os08g36440.MSUR7	12	98	1034
LOC_Os08g36450.MSUR7	781	340	5846
LOC_Os08g36460.MSUR7	0	0	2
LOC_Os08g36480.MSUR7	3058	138	616
LOC_Os08g36490.MSUR7	34	88	1102
LOC_Os08g36500.MSUR7	498	22	219
LOC_Os08g36520.MSUR7	0	0	0
LOC_Os08g36530.MSUR7	0	4	2
LOC_Os08g36540.MSUR7	18	166	60
LOC_Os08g36550.MSUR7	1	4	10
LOC_Os08g36560.MSUR7	0	0	664
LOC_Os08g36570.MSUR7	34	14	990
LOC_Os08g36580.MSUR7	56	110	572
LOC_Os08g36590.MSUR7	375	197	1881
LOC_Os08g36600.MSUR7	0	0	0
LOC_Os08g36610.MSUR7	8	30	92
LOC_Os08g36630.MSUR7	72	533	1802
LOC_Os08g36640.MSUR7	0	0	0
LOC_Os08g36660.MSUR7	0	2	15
LOC_Os08g36680.MSUR7	278	0	978
LOC_Os08g36690.MSUR7	0	0	0
LOC_Os08g36700.MSUR7	0	0	2
LOC_Os08g36740.MSUR7	0	0	22
LOC_Os08g36750.MSUR7	0	0	5
LOC_Os08g36760.MSUR7	14	40	1347
LOC_Os08g36774.MSUR7	3006	866	8470
LOC_Os08g36790.MSUR7	1574	467	8264
LOC_Os08g36800.MSUR7	0	0	0
LOC_Os08g36810.MSUR7	0	0	21
LOC_Os08g36820.MSUR7	1	4	77
LOC_Os08g36830.MSUR7	0	0	3
LOC_Os08g36840.MSUR7	1129	1060	5995
LOC_Os08g36850.MSUR7	0	0	1
LOC_Os08g36860.MSUR7	874	28	3536
LOC_Os08g36900.MSUR7	0	0	30
LOC_Os08g36910.MSUR7	0	6	316
LOC_Os08g36920.MSUR7	12	2	36
LOC_Os08g36960.MSUR7	4	0	10
LOC_Os08g36970.MSUR7	36	0	566
LOC_Os08g36980.MSUR7	16	24	237
LOC_Os08g36994.MSUR7	3839	1671	15109
LOC_Os08g37010.MSUR7	523	324	1557
LOC_Os08g37020.MSUR7	53	21	61
LOC_Os08g37030.MSUR7	63	13	344
LOC_Os08g37040.MSUR7	250	526	1012
LOC_Os08g37050.MSUR7	4	325	68
LOC_Os08g37060.MSUR7	400	1154	6360
LOC_Os08g37070.MSUR7	0	0	76
LOC_Os08g37080.MSUR7	0	2	0
LOC_Os08g37090.MSUR7	0	0	0
LOC_Os08g37104.MSUR7	18	15	243
LOC_Os08g37115.MSUR7	38	17	319
LOC_Os08g37130.MSUR7	82	10	170
LOC_Os08g37140.MSUR7	1207	402	6592
LOC_Os08g37150.MSUR7	0	4	1468
LOC_Os08g37180.MSUR7	18	159	24
LOC_Os08g37210.MSUR7	0	807	2
LOC_Os08g37220.MSUR7	0	0	0
LOC_Os08g37250.MSUR7	8	293	10
LOC_Os08g37260.MSUR7	110	30	376
LOC_Os08g37270.MSUR7	126	35	421
LOC_Os08g37280.MSUR7	1184	750	7517
LOC_Os08g37290.MSUR7	0	0	5
LOC_Os08g37300.MSUR7	6	1733	66
LOC_Os08g37310.MSUR7	577	110	1532
LOC_Os08g37320.MSUR7	9121	3959	133663
LOC_Os08g37345.MSUR7	20	4	89
LOC_Os08g37350.MSUR7	2228	1125	10357
LOC_Os08g37360.MSUR7	0	0	1
LOC_Os08g37370.MSUR7	4911	982	33265
LOC_Os08g37380.MSUR7	1988	585	8578
LOC_Os08g37390.MSUR7	62	16	2755
LOC_Os08g37400.MSUR7	2	0	204
LOC_Os08g37410.MSUR7	0	0	1
LOC_Os08g37420.MSUR7	0	0	1
LOC_Os08g37432.MSUR7	2284	56	4244
LOC_Os08g37444.MSUR7	11501	5582	61414
LOC_Os08g37456.MSUR7	1442	165	47256
LOC_Os08g37470.MSUR7	12	2	31
LOC_Os08g37480.MSUR7	799	448	3858
LOC_Os08g37490.MSUR7	7736	2989	53816
LOC_Os08g37500.MSUR7	488	646	1374
LOC_Os08g37520.MSUR7	208	290	883
LOC_Os08g37570.MSUR7	10	4	2621
LOC_Os08g37580.MSUR7	472	161	11272
LOC_Os08g37590.MSUR7	45	29	265
LOC_Os08g37595.MSUR7	0	0	5
LOC_Os08g37600.MSUR7	2994	654	18521
LOC_Os08g37605.MSUR7	1408	981	11515
LOC_Os08g37610.MSUR7	4624	1401	10400
LOC_Os08g37630.MSUR7	8	27	1018
LOC_Os08g37640.MSUR7	3	1	38
LOC_Os08g37650.MSUR7	321	187	6387
LOC_Os08g37660.MSUR7	18	238	431
LOC_Os08g37670.MSUR7	2168	4711	15024
LOC_Os08g37680.MSUR7	0	0	2
LOC_Os08g37690.MSUR7	160	138	2332
LOC_Os08g37700.MSUR7	15808	339	16660
LOC_Os08g37710.MSUR7	1	1	20
LOC_Os08g37720.MSUR7	5587	923	14682
LOC_Os08g37730.MSUR7	2	2	369
LOC_Os08g37750.MSUR7	86	67	620
LOC_Os08g37760.MSUR7	12	52	159
LOC_Os08g37770.MSUR7	0	9	67
LOC_Os08g37780.MSUR7	120	135	1342
LOC_Os08g37790.MSUR7	6577	992	13973
LOC_Os08g37800.MSUR7	1254	1282	9102
LOC_Os08g37810.MSUR7	651	190	2153
LOC_Os08g37820.MSUR7	560	63	1663
LOC_Os08g37830.MSUR7	0	0	12
LOC_Os08g37840.MSUR7	18	28	7762
LOC_Os08g37860.MSUR7	0	0	2
LOC_Os08g37874.MSUR7	830	337	4098
LOC_Os08g37890.MSUR7	0	0	266
LOC_Os08g37904.MSUR7	1350	946	4964
LOC_Os08g37920.MSUR7	1092	927	4754
LOC_Os08g37930.MSUR7	203	0	5637
LOC_Os08g37940.MSUR7	2765	85	4802
LOC_Os08g37950.MSUR7	1423	612	8726
LOC_Os08g37960.MSUR7	2031	2977	21284
LOC_Os08g37970.MSUR7	0	40	6
LOC_Os08g37990.MSUR7	0	54	80
LOC_Os08g38000.MSUR7	0	0	11
LOC_Os08g38010.MSUR7	128	83	1807
LOC_Os08g38020.MSUR7	48	168	172
LOC_Os08g38030.MSUR7	0	0	0
LOC_Os08g38060.MSUR7	1011	277	6958
LOC_Os08g38070.MSUR7	2	0	21
LOC_Os08g38080.MSUR7	67	50	400
LOC_Os08g38086.MSUR7	3900	1691	24844
LOC_Os08g38092.MSUR7	263	32	721
LOC_Os08g38100.MSUR7	0	0	11
LOC_Os08g38110.MSUR7	0	18	6
LOC_Os08g38120.MSUR7	16	0	8
LOC_Os08g38130.MSUR7	399	21	1013
LOC_Os08g38140.MSUR7	0	0	2
LOC_Os08g38160.MSUR7	25	7	64
LOC_Os08g38170.MSUR7	92	296	4833
LOC_Os08g38200.MSUR7	129	57	1674
LOC_Os08g38210.MSUR7	706	481	7691
LOC_Os08g38220.MSUR7	195	364	7987
LOC_Os08g38230.MSUR7	0	0	4
LOC_Os08g38250.MSUR7	0	0	6741
LOC_Os08g38260.MSUR7	2	0	3
LOC_Os08g38270.MSUR7	10	68	3098
LOC_Os08g38280.MSUR7	0	0	22506
LOC_Os08g38289.MSUR7	0	0	4
LOC_Os08g38300.MSUR7	148	370	5687
LOC_Os08g38310.MSUR7	568	316	1718
LOC_Os08g38320.MSUR7	86	377	4067
LOC_Os08g38330.MSUR7	0	0	4
LOC_Os08g38340.MSUR7	9	2	95
LOC_Os08g38350.MSUR7	0	0	8
LOC_Os08g38360.MSUR7	0	0	4
LOC_Os08g38370.MSUR7	0	2	194
LOC_Os08g38380.MSUR7	0	0	89
LOC_Os08g38400.MSUR7	144	72	11463
LOC_Os08g38410.MSUR7	1472	580	9566
LOC_Os08g38420.MSUR7	0	0	0
LOC_Os08g38440.MSUR7	338	738	1642
LOC_Os08g38450.MSUR7	1	0	0
LOC_Os08g38460.MSUR7	321	55	1670
LOC_Os08g38470.MSUR7	0	0	0
LOC_Os08g38480.MSUR7	0	0	76
LOC_Os08g38490.MSUR7	0	0	4
LOC_Os08g38510.MSUR7	0	0	0
LOC_Os08g38520.MSUR7	0	0	0
LOC_Os08g38530.MSUR7	0	0	0
LOC_Os08g38540.MSUR7	0	0	0
LOC_Os08g38550.MSUR7	0	0	0
LOC_Os08g38560.MSUR7	0	242	148
LOC_Os08g38570.MSUR7	600	395	4174
LOC_Os08g38580.MSUR7	19	52	520
LOC_Os08g38590.MSUR7	8	0	1227
LOC_Os08g38600.MSUR7	0	46	2505
LOC_Os08g38610.MSUR7	19	54	407
LOC_Os08g38620.MSUR7	659	418	2563
LOC_Os08g38630.MSUR7	232	119	1070
LOC_Os08g38650.MSUR7	0	0	0
LOC_Os08g38670.MSUR7	0	0	2
LOC_Os08g38680.MSUR7	0	0	5
LOC_Os08g38700.MSUR7	1320	936	6889
LOC_Os08g38710.MSUR7	126	314	3881
LOC_Os08g38720.MSUR7	928	468	4887
LOC_Os08g38730.MSUR7	1	0	224
LOC_Os08g38740.MSUR7	4	6	1802
LOC_Os08g38750.MSUR7	0	0	5
LOC_Os08g38760.MSUR7	2	0	16
LOC_Os08g38780.MSUR7	1284	350	9126
LOC_Os08g38790.MSUR7	0	8	146
LOC_Os08g38810.MSUR7	66	6	5221
LOC_Os08g38820.MSUR7	2236	1122	13829
LOC_Os08g38830.MSUR7	0	0	2
LOC_Os08g38840.MSUR7	0	0	3
LOC_Os08g38850.MSUR7	580	66	7513
LOC_Os08g38870.MSUR7	0	0	0
LOC_Os08g38880.MSUR7	2296	437	6227
LOC_Os08g38890.MSUR7	251	172	2517
LOC_Os08g38900.MSUR7	1227	5334	29593
LOC_Os08g38910.MSUR7	1256	1021	15519
LOC_Os08g38920.MSUR7	0	151	96
LOC_Os08g38950.MSUR7	0	0	0
LOC_Os08g38960.MSUR7	81	186	205
LOC_Os08g38970.MSUR7	22	56	430
LOC_Os08g38980.MSUR7	1034	651	7382
LOC_Os08g38990.MSUR7	38	32	626
LOC_Os08g39000.MSUR7	6	34	38
LOC_Os08g39010.MSUR7	0	0	0
LOC_Os08g39030.MSUR7	3	12	205
LOC_Os08g39040.MSUR7	12	53	738
LOC_Os08g39050.MSUR7	291	239	1749
LOC_Os08g39060.MSUR7	242	162	1170
LOC_Os08g39070.MSUR7	1140	378	7741
LOC_Os08g39080.MSUR7	5536	1562	15546
LOC_Os08g39090.MSUR7	2709	2097	9706
LOC_Os08g39100.MSUR7	902	580	4702
LOC_Os08g39120.MSUR7	619	530	4710
LOC_Os08g39130.MSUR7	20	18	179
LOC_Os08g39140.MSUR7	1529	2058	42290
LOC_Os08g39150.MSUR7	1540	1365	9152
LOC_Os08g39160.MSUR7	753	193	4209
LOC_Os08g39170.MSUR7	2	0	12
LOC_Os08g39180.MSUR7	0	8	2
LOC_Os08g39190.MSUR7	0	0	0
LOC_Os08g39200.MSUR7	0	0	0
LOC_Os08g39210.MSUR7	79	36	436
LOC_Os08g39220.MSUR7	12	2	31
LOC_Os08g39230.MSUR7	0	0	0
LOC_Os08g39240.MSUR7	0	0	2
LOC_Os08g39250.MSUR7	26	0	1223
LOC_Os08g39270.MSUR7	6	64	2084
LOC_Os08g39280.MSUR7	0	0	2
LOC_Os08g39290.MSUR7	16	2	27
LOC_Os08g39300.MSUR7	68325	3282	83355
LOC_Os08g39310.MSUR7	1931	655	7987
LOC_Os08g39320.MSUR7	1	10	301
LOC_Os08g39330.MSUR7	2	411	96658
LOC_Os08g39340.MSUR7	0	0	35
LOC_Os08g39350.MSUR7	2728	3511	9283
LOC_Os08g39360.MSUR7	4	0	10
LOC_Os08g39370.MSUR7	21977	574	33014
LOC_Os08g39380.MSUR7	442	317	4321
LOC_Os08g39390.MSUR7	0	2	22
LOC_Os08g39400.MSUR7	0	0	0
LOC_Os08g39420.MSUR7	1107	815	7986
LOC_Os08g39430.MSUR7	504	39	1307
LOC_Os08g39440.MSUR7	2110	1221	15559
LOC_Os08g39450.MSUR7	4563	3334	22336
LOC_Os08g39460.MSUR7	26	64	9978
LOC_Os08g39470.MSUR7	0	4	4
LOC_Os08g39480.MSUR7	8	18	342
LOC_Os08g39490.MSUR7	378	452	9618
LOC_Os08g39500.MSUR7	1189	882	12400
LOC_Os08g39510.MSUR7	0	0	0
LOC_Os08g39530.MSUR7	0	4	3128
LOC_Os08g39550.MSUR7	24	18	7478
LOC_Os08g39560.MSUR7	278	69	2050
LOC_Os08g39570.MSUR7	2	0	90
LOC_Os08g39580.MSUR7	0	0	0
LOC_Os08g39590.MSUR7	26	30	1258
LOC_Os08g39600.MSUR7	129	93	1138
LOC_Os08g39610.MSUR7	0	0	4
LOC_Os08g39630.MSUR7	9315	1389	12672
LOC_Os08g39640.MSUR7	6589	38	6695
LOC_Os08g39660.MSUR7	16	2	18
LOC_Os08g39680.MSUR7	0	0	0
LOC_Os08g39694.MSUR7	551	42	1923
LOC_Os08g39730.MSUR7	94	2	23
LOC_Os08g39740.MSUR7	92	138	701
LOC_Os08g39820.MSUR7	1201	790	14537
LOC_Os08g39830.MSUR7	40	16	2493
LOC_Os08g39840.MSUR7	135	6	48
LOC_Os08g39850.MSUR7	172	80	966
LOC_Os08g39860.MSUR7	2043	52	5769
LOC_Os08g39870.MSUR7	679	213	842
LOC_Os08g39880.MSUR7	530	180	2141
LOC_Os08g39890.MSUR7	16	8	318
LOC_Os08g39900.MSUR7	0	0	0
LOC_Os08g39930.MSUR7	2	7	222
LOC_Os08g39940.MSUR7	0	90	7
LOC_Os08g39950.MSUR7	30	36	441
LOC_Os08g39960.MSUR7	1526	289	4554
LOC_Os08g39970.MSUR7	703	644	4635
LOC_Os08g39980.MSUR7	338	125	1712
LOC_Os08g39990.MSUR7	117	19	446
LOC_Os08g40000.MSUR7	0	0	0
LOC_Os08g40010.MSUR7	2	2	82
LOC_Os08g40020.MSUR7	22	35	218
LOC_Os08g40030.MSUR7	6	0	28
LOC_Os08g40040.MSUR7	0	0	0
LOC_Os08g40060.MSUR7	49	50	2885
LOC_Os08g40070.MSUR7	113	48	616
LOC_Os08g40080.MSUR7	1	0	139
LOC_Os08g40090.MSUR7	718	535	7220
LOC_Os08g40100.MSUR7	102	103	4026
LOC_Os08g40110.MSUR7	5792	1859	37917
LOC_Os08g40120.MSUR7	0	7	134
LOC_Os08g40130.MSUR7	0	0	9
LOC_Os08g40140.MSUR7	979	531	7461
LOC_Os08g40150.MSUR7	3268	1310	14163
LOC_Os08g40160.MSUR7	27893	310	27953
LOC_Os08g40170.MSUR7	30	210	3575
LOC_Os08g40180.MSUR7	2	262	3621
LOC_Os08g40190.MSUR7	1140	384	5843
LOC_Os08g40200.MSUR7	1245	805	7381
LOC_Os08g40210.MSUR7	14	18	329
LOC_Os08g40220.MSUR7	0	0	1
LOC_Os08g40230.MSUR7	2430	1397	24392
LOC_Os08g40240.MSUR7	44	29	401
LOC_Os08g40250.MSUR7	2486	2456	28132
LOC_Os08g40260.MSUR7	7865	3267	57510
LOC_Os08g40270.MSUR7	6	37	39
LOC_Os08g40280.MSUR7	0	16	54
LOC_Os08g40330.MSUR7	5	23	17
LOC_Os08g40380.MSUR7	3	9	5
LOC_Os08g40390.MSUR7	2	21	24
LOC_Os08g40410.MSUR7	7	2	5
LOC_Os08g40420.MSUR7	816	712	4615
LOC_Os08g40430.MSUR7	752	451	4227
LOC_Os08g40440.MSUR7	112	57	695
LOC_Os08g40450.MSUR7	408	633	4669
LOC_Os08g40460.MSUR7	0	0	0
LOC_Os08g40470.MSUR7	0	0	2
LOC_Os08g40490.MSUR7	0	5	12
LOC_Os08g40500.MSUR7	300	1058	7202
LOC_Os08g40510.MSUR7	1414	1014	6507
LOC_Os08g40520.MSUR7	2	2	8
LOC_Os08g40530.MSUR7	590	1518	5701
LOC_Os08g40540.MSUR7	37	25	234
LOC_Os08g40555.MSUR7	17	13	84
LOC_Os08g40560.MSUR7	1647	1139	9443
LOC_Os08g40570.MSUR7	3800	1077	17620
LOC_Os08g40580.MSUR7	898	586	11159
LOC_Os08g40590.MSUR7	138	262	8481
LOC_Os08g40600.MSUR7	2	2	29
LOC_Os08g40610.MSUR7	470	489	7921
LOC_Os08g40615.MSUR7	10	0	48
LOC_Os08g40620.MSUR7	3289	1855	11132
LOC_Os08g40630.MSUR7	160	110	1764
LOC_Os08g40650.MSUR7	2	0	10
LOC_Os08g40680.MSUR7	128	336	5014
LOC_Os08g40690.MSUR7	0	16	136
LOC_Os08g40720.MSUR7	0	12	32
LOC_Os08g40740.MSUR7	2	0	96
LOC_Os08g40780.MSUR7	0	0	1
LOC_Os08g40790.MSUR7	4423	2657	20760
LOC_Os08g40820.MSUR7	263	28	4197
LOC_Os08g40830.MSUR7	2709	3402	14662
LOC_Os08g40840.MSUR7	6	0	10
LOC_Os08g40850.MSUR7	2144	78	1036
LOC_Os08g40860.MSUR7	712	167	1825
LOC_Os08g40870.MSUR7	203	11	367
LOC_Os08g40880.MSUR7	1433	1637	18569
LOC_Os08g40890.MSUR7	386	104	1622
LOC_Os08g40900.MSUR7	2382	1711	19849
LOC_Os08g40910.MSUR7	2	0	714
LOC_Os08g40919.MSUR7	3225	262	14356
LOC_Os08g40930.MSUR7	3275	354	17177
LOC_Os08g40940.MSUR7	0	868	234
LOC_Os08g40950.MSUR7	0	0	35
LOC_Os08g40990.MSUR7	32	2	6026
LOC_Os08g41000.MSUR7	482	0	376
LOC_Os08g41010.MSUR7	1500	662	6841
LOC_Os08g41030.MSUR7	0	2	685
LOC_Os08g41040.MSUR7	2413	112	5826
LOC_Os08g41054.MSUR7	0	0	2
LOC_Os08g41080.MSUR7	9	2	5620
LOC_Os08g41090.MSUR7	1617	221	2477
LOC_Os08g41100.MSUR7	852	1070	19557
LOC_Os08g41110.MSUR7	2744	1095	10019
LOC_Os08g41120.MSUR7	0	0	4
LOC_Os08g41150.MSUR7	0	0	0
LOC_Os08g41170.MSUR7	0	0	0
LOC_Os08g41180.MSUR7	6	2	121
LOC_Os08g41190.MSUR7	0	0	0
LOC_Os08g41200.MSUR7	0	0	2
LOC_Os08g41210.MSUR7	501	859	2710
LOC_Os08g41220.MSUR7	0	2	3
LOC_Os08g41230.MSUR7	0	0	0
LOC_Os08g41240.MSUR7	0	0	0
LOC_Os08g41250.MSUR7	1923	903	13096
LOC_Os08g41270.MSUR7	2141	591	3885
LOC_Os08g41280.MSUR7	3900	1170	106038
LOC_Os08g41290.MSUR7	168	396	12553
LOC_Os08g41300.MSUR7	10969	5012	97244
LOC_Os08g41310.MSUR7	0	0	11
LOC_Os08g41320.MSUR7	466	142	17720
LOC_Os08g41340.MSUR7	176	528	2355
LOC_Os08g41350.MSUR7	0	0	2
LOC_Os08g41360.MSUR7	0	0	4
LOC_Os08g41370.MSUR7	0	0	0
LOC_Os08g41380.MSUR7	204	74	1338
LOC_Os08g41390.MSUR7	5712	2658	59561
LOC_Os08g41400.MSUR7	4576	982	41171
LOC_Os08g41410.MSUR7	0	0	26
LOC_Os08g41420.MSUR7	473	460	5341
LOC_Os08g41430.MSUR7	0	2	74
LOC_Os08g41440.MSUR7	127	30	5047
LOC_Os08g41460.MSUR7	16677	696	20104
LOC_Os08g41470.MSUR7	640	579	1129
LOC_Os08g41480.MSUR7	304	175	3285
LOC_Os08g41489.MSUR7	55	0	402
LOC_Os08g41500.MSUR7	144	522	519
LOC_Os08g41510.MSUR7	0	0	6
LOC_Os08g41520.MSUR7	0	17	302
LOC_Os08g41530.MSUR7	78	116	1457
LOC_Os08g41540.MSUR7	4	17	613
LOC_Os08g41550.MSUR7	6	22	506
LOC_Os08g41560.MSUR7	0	14	370
LOC_Os08g41570.MSUR7	0	0	6
LOC_Os08g41580.MSUR7	120	62	1059
LOC_Os08g41590.MSUR7	17	9	663
LOC_Os08g41600.MSUR7	0	0	59
LOC_Os08g41610.MSUR7	2	54	448
LOC_Os08g41620.MSUR7	77	24	651
LOC_Os08g41630.MSUR7	54	8	277
LOC_Os08g41650.MSUR7	12	5	1508
LOC_Os08g41660.MSUR7	8	0	160
LOC_Os08g41670.MSUR7	2	94	227
